Dataset,DNN,CMR,FT(%)
VOC,VOC_MSRN,04,35.23977122745271
VOC,VOC_MSRN,05,36.383633963924325
VOC,VOC_MSRN,06,28.904531456225254
VOC,VOC_MSRN,10,29.82842058952926
VOC,VOC_MSRN,12,10.382754069511659
VOC,VOC_MSRN,13,14.82622085349758
VOC,VOC_MSRN,14,24.593048834139903
VOC,VOC_MSRN,15,27.36471623405191
VOC,VOC_MSRN,16,18.169819621645402
VOC,VOC_MSRN,20,28.596568411790585
VOC,VOC_MSRN,21,10.426748790145183
VOC,VOC_MSRN,23,10.690717113946327
VOC,VOC_MSRN,24,22.481302243730752
VOC,VOC_MSRN,25,25.824901011878577
VOC,VOC_MSRN,26,16.542014958205016
VOC,VOC_MSRN,30,31.324241091069073
VOC,VOC_MSRN,31,15.13418389793225
VOC,VOC_MSRN,32,11.042674879014518
VOC,VOC_MSRN,34,26.08886933567972
VOC,VOC_MSRN,35,27.980642322921252
VOC,VOC_MSRN,36,20.105587329520457
VOC,VOC_MSRN,40,35.54773427188737
VOC,VOC_MSRN,41,24.945006599208096
VOC,VOC_MSRN,42,22.5692916849978
VOC,VOC_MSRN,43,25.692916849978005
VOC,VOC_MSRN,45,33.2160140783106
VOC,VOC_MSRN,46,25.164980202375713
VOC,VOC_MSRN,50,36.691597008359
VOC,VOC_MSRN,51,27.36471623405191
VOC,VOC_MSRN,52,25.560932688077433
VOC,VOC_MSRN,53,27.45270567531896
VOC,VOC_MSRN,54,33.787945446546416
VOC,VOC_MSRN,56,28.464584249890013
VOC,VOC_MSRN,60,26.9687637483502
VOC,VOC_MSRN,61,18.169819621645402
VOC,VOC_MSRN,62,16.673999120105588
VOC,VOC_MSRN,63,19.66564012318522
VOC,VOC_MSRN,64,24.285085789705235
VOC,VOC_MSRN,65,27.980642322921252
VOC,VOC_MSRN,012,29.96040475142983
VOC,VOC_MSRN,013,31.984161900571934
VOC,VOC_MSRN,014,36.295644522657284
VOC,VOC_MSRN,015,37.747470303563574
VOC,VOC_MSRN,016,30.66432028156621
VOC,VOC_MSRN,021,30.2683677958645
VOC,VOC_MSRN,023,30.79630444346678
VOC,VOC_MSRN,024,36.47162340519138
VOC,VOC_MSRN,025,36.251649802023756
VOC,VOC_MSRN,026,29.168499780026398
VOC,VOC_MSRN,031,32.11614606247251
VOC,VOC_MSRN,032,30.928288605367353
VOC,VOC_MSRN,034,37.175538935327765
VOC,VOC_MSRN,035,38.627364716234055
VOC,VOC_MSRN,036,33.391992960844696
VOC,VOC_MSRN,041,36.5156181258249
VOC,VOC_MSRN,042,36.735591728992524
VOC,VOC_MSRN,043,37.43950725912891
VOC,VOC_MSRN,045,42.67487901451826
VOC,VOC_MSRN,046,34.843818741750994
VOC,VOC_MSRN,051,37.747470303563574
VOC,VOC_MSRN,052,36.03167619885614
VOC,VOC_MSRN,053,37.96744390673119
VOC,VOC_MSRN,054,41.31104267487902
VOC,VOC_MSRN,056,37.39551253849538
VOC,VOC_MSRN,061,30.66432028156621
VOC,VOC_MSRN,062,29.168499780026398
VOC,VOC_MSRN,063,32.55609326880774
VOC,VOC_MSRN,064,34.18389793224813
VOC,VOC_MSRN,065,36.823581170259565
VOC,VOC_MSRN,102,29.96040475142983
VOC,VOC_MSRN,103,31.984161900571934
VOC,VOC_MSRN,104,36.295644522657284
VOC,VOC_MSRN,105,37.747470303563574
VOC,VOC_MSRN,106,30.66432028156621
VOC,VOC_MSRN,120,30.22437307523097
VOC,VOC_MSRN,123,15.39815222173339
VOC,VOC_MSRN,124,26.572811262648482
VOC,VOC_MSRN,125,27.40871095468544
VOC,VOC_MSRN,126,19.137703475582928
VOC,VOC_MSRN,130,33.26000879894412
VOC,VOC_MSRN,132,15.39815222173339
VOC,VOC_MSRN,134,29.080510338759346
VOC,VOC_MSRN,135,29.96040475142983
VOC,VOC_MSRN,136,22.34931808183018
VOC,VOC_MSRN,140,38.01143862736472
VOC,VOC_MSRN,142,26.44082710074791
VOC,VOC_MSRN,143,29.124505059392874
VOC,VOC_MSRN,145,34.71183457985042
VOC,VOC_MSRN,146,27.936647602287724
VOC,VOC_MSRN,150,38.40739111306643
VOC,VOC_MSRN,152,27.012758468983723
VOC,VOC_MSRN,153,28.9925208974923
VOC,VOC_MSRN,154,34.447866256049274
VOC,VOC_MSRN,156,29.34447866256049
VOC,VOC_MSRN,160,28.728552573691157
VOC,VOC_MSRN,162,19.093708754949407
VOC,VOC_MSRN,163,21.68939727232732
VOC,VOC_MSRN,164,26.88077430708315
VOC,VOC_MSRN,165,29.564452265728114
VOC,VOC_MSRN,201,30.444346678398592
VOC,VOC_MSRN,203,30.972283326000884
VOC,VOC_MSRN,204,36.5156181258249
VOC,VOC_MSRN,205,36.42762868455785
VOC,VOC_MSRN,206,29.432468103827542
VOC,VOC_MSRN,210,30.444346678398592
VOC,VOC_MSRN,213,15.486141663000442
VOC,VOC_MSRN,214,26.39683238011439
VOC,VOC_MSRN,215,27.36471623405191
VOC,VOC_MSRN,216,18.829740431148263
VOC,VOC_MSRN,230,31.984161900571934
VOC,VOC_MSRN,231,15.574131104267488
VOC,VOC_MSRN,234,26.704795424549054
VOC,VOC_MSRN,235,28.55257369115706
VOC,VOC_MSRN,236,20.501539815222174
VOC,VOC_MSRN,240,36.823581170259565
VOC,VOC_MSRN,241,26.08886933567972
VOC,VOC_MSRN,243,27.188737351517815
VOC,VOC_MSRN,245,34.359876814782226
VOC,VOC_MSRN,246,25.868895732512097
VOC,VOC_MSRN,250,37.307523097228334
VOC,VOC_MSRN,251,27.36471623405191
VOC,VOC_MSRN,253,27.54069511658601
VOC,VOC_MSRN,254,33.919929608446985
VOC,VOC_MSRN,256,28.904531456225254
VOC,VOC_MSRN,260,27.45270567531896
VOC,VOC_MSRN,261,18.829740431148263
VOC,VOC_MSRN,263,20.72151341838979
VOC,VOC_MSRN,264,25.208974923009237
VOC,VOC_MSRN,265,28.20061592608887
VOC,VOC_MSRN,301,33.12802463704356
VOC,VOC_MSRN,302,31.76418829740431
VOC,VOC_MSRN,304,38.187417509898815
VOC,VOC_MSRN,305,39.28728552573691
VOC,VOC_MSRN,306,33.875934887813465
VOC,VOC_MSRN,310,33.12802463704356
VOC,VOC_MSRN,312,16.234051913770347
VOC,VOC_MSRN,314,29.080510338759346
VOC,VOC_MSRN,315,30.048394192696875
VOC,VOC_MSRN,316,22.261328640563132
VOC,VOC_MSRN,320,32.20413550373955
VOC,VOC_MSRN,321,15.61812582490101
VOC,VOC_MSRN,324,26.7927848658161
VOC,VOC_MSRN,325,28.81654201495821
VOC,VOC_MSRN,326,20.941487021557414
VOC,VOC_MSRN,340,40.079190497140345
VOC,VOC_MSRN,341,29.608446986361635
VOC,VOC_MSRN,342,26.704795424549054
VOC,VOC_MSRN,345,35.283765948086234
VOC,VOC_MSRN,346,30.004399472063355
VOC,VOC_MSRN,350,40.43114826220853
VOC,VOC_MSRN,351,30.048394192696875
VOC,VOC_MSRN,352,28.464584249890013
VOC,VOC_MSRN,354,35.85569731632204
VOC,VOC_MSRN,356,31.324241091069073
VOC,VOC_MSRN,360,31.588209414870217
VOC,VOC_MSRN,361,22.261328640563132
VOC,VOC_MSRN,362,20.853497580290366
VOC,VOC_MSRN,364,29.34447866256049
VOC,VOC_MSRN,365,31.368235811702593
VOC,VOC_MSRN,401,37.835459744830615
VOC,VOC_MSRN,402,36.64760228772547
VOC,VOC_MSRN,403,39.639243290805105
VOC,VOC_MSRN,405,43.20281566212055
VOC,VOC_MSRN,406,36.295644522657284
VOC,VOC_MSRN,410,37.835459744830615
VOC,VOC_MSRN,412,26.35283765948086
VOC,VOC_MSRN,413,28.86053673559173
VOC,VOC_MSRN,415,34.403871535415746
VOC,VOC_MSRN,416,27.980642322921252
VOC,VOC_MSRN,420,37.04355477342719
VOC,VOC_MSRN,421,26.836779586449627
VOC,VOC_MSRN,423,26.88077430708315
VOC,VOC_MSRN,425,34.315882094148705
VOC,VOC_MSRN,426,26.220853497580286
VOC,VOC_MSRN,430,39.77122745270567
VOC,VOC_MSRN,431,29.256489221293446
VOC,VOC_MSRN,432,26.704795424549054
VOC,VOC_MSRN,435,35.415750109986796
VOC,VOC_MSRN,436,30.0923889133304
VOC,VOC_MSRN,450,44.566652001759785
VOC,VOC_MSRN,451,34.403871535415746
VOC,VOC_MSRN,452,34.05191377034756
VOC,VOC_MSRN,453,35.63572371315442
VOC,VOC_MSRN,456,35.98768147822261
VOC,VOC_MSRN,460,35.283765948086234
VOC,VOC_MSRN,461,27.980642322921252
VOC,VOC_MSRN,462,26.308842938847338
VOC,VOC_MSRN,463,29.388473383194018
VOC,VOC_MSRN,465,34.97580290365156
VOC,VOC_MSRN,501,38.40739111306643
VOC,VOC_MSRN,502,36.86757589089309
VOC,VOC_MSRN,503,38.627364716234055
VOC,VOC_MSRN,504,41.31104267487902
VOC,VOC_MSRN,506,37.219533655961285
VOC,VOC_MSRN,510,38.40739111306643
VOC,VOC_MSRN,512,27.012758468983723
VOC,VOC_MSRN,513,28.9925208974923
VOC,VOC_MSRN,514,34.447866256049274
VOC,VOC_MSRN,516,29.34447866256049
VOC,VOC_MSRN,520,37.263528376594806
VOC,VOC_MSRN,521,27.232732072151343
VOC,VOC_MSRN,523,27.760668719753628
VOC,VOC_MSRN,524,33.963924329080506
VOC,VOC_MSRN,526,28.684557853057633
VOC,VOC_MSRN,530,39.41926968763748
VOC,VOC_MSRN,531,29.21249450065992
VOC,VOC_MSRN,532,27.760668719753628
VOC,VOC_MSRN,534,35.327760668719755
VOC,VOC_MSRN,536,30.928288605367353
VOC,VOC_MSRN,540,42.542894852617685
VOC,VOC_MSRN,541,34.53585569731632
VOC,VOC_MSRN,542,34.05191377034756
VOC,VOC_MSRN,543,34.931808183018035
VOC,VOC_MSRN,546,34.22789265288165
VOC,VOC_MSRN,560,35.45974483062032
VOC,VOC_MSRN,561,29.34447866256049
VOC,VOC_MSRN,562,28.728552573691157
VOC,VOC_MSRN,563,30.40035195776507
VOC,VOC_MSRN,564,34.13990321161461
VOC,VOC_MSRN,601,28.728552573691157
VOC,VOC_MSRN,602,27.320721513418388
VOC,VOC_MSRN,603,30.620325560932688
VOC,VOC_MSRN,604,34.22789265288165
VOC,VOC_MSRN,605,35.67971843378794
VOC,VOC_MSRN,610,28.728552573691157
VOC,VOC_MSRN,612,19.093708754949407
VOC,VOC_MSRN,613,21.68939727232732
VOC,VOC_MSRN,614,26.88077430708315
VOC,VOC_MSRN,615,29.564452265728114
VOC,VOC_MSRN,620,27.40871095468544
VOC,VOC_MSRN,621,18.917729872415308
VOC,VOC_MSRN,623,20.853497580290366
VOC,VOC_MSRN,624,25.296964364276285
VOC,VOC_MSRN,625,28.244610646722396
VOC,VOC_MSRN,630,31.632204135503738
VOC,VOC_MSRN,631,21.865376154861416
VOC,VOC_MSRN,632,20.281566212054553
VOC,VOC_MSRN,634,28.9925208974923
VOC,VOC_MSRN,635,30.532336119665644
VOC,VOC_MSRN,640,35.327760668719755
VOC,VOC_MSRN,641,27.056753189617243
VOC,VOC_MSRN,642,25.64892212934448
VOC,VOC_MSRN,643,28.684557853057633
VOC,VOC_MSRN,645,34.359876814782226
VOC,VOC_MSRN,650,35.67971843378794
VOC,VOC_MSRN,651,29.564452265728114
VOC,VOC_MSRN,652,27.936647602287724
VOC,VOC_MSRN,653,30.708315002199736
VOC,VOC_MSRN,654,33.74395072591289
VOC,VOC_MSRN,0123,32.68807743070832
VOC,VOC_MSRN,0124,37.43950725912891
VOC,VOC_MSRN,0125,37.70347558293005
VOC,VOC_MSRN,0126,31.41223053233612
VOC,VOC_MSRN,0132,33.17201935767708
VOC,VOC_MSRN,0134,39.41926968763748
VOC,VOC_MSRN,0135,40.47514298284206
VOC,VOC_MSRN,0136,34.887813462384514
VOC,VOC_MSRN,0142,37.52749670039595
VOC,VOC_MSRN,0143,39.72723273207215
VOC,VOC_MSRN,0145,44.390673119225696
VOC,VOC_MSRN,0146,36.99956005279367
VOC,VOC_MSRN,0152,37.43950725912891
VOC,VOC_MSRN,0153,40.29916410030796
VOC,VOC_MSRN,0154,42.80686317641883
VOC,VOC_MSRN,0156,39.37527496700396
VOC,VOC_MSRN,0162,31.41223053233612
VOC,VOC_MSRN,0163,34.22789265288165
VOC,VOC_MSRN,0164,36.47162340519138
VOC,VOC_MSRN,0165,38.671359436867576
VOC,VOC_MSRN,0213,32.60008798944127
VOC,VOC_MSRN,0214,37.835459744830615
VOC,VOC_MSRN,0215,37.43950725912891
VOC,VOC_MSRN,0216,31.324241091069073
VOC,VOC_MSRN,0231,32.60008798944127
VOC,VOC_MSRN,0234,38.715354157501096
VOC,VOC_MSRN,0235,38.8913330400352
VOC,VOC_MSRN,0236,33.52397712274527
VOC,VOC_MSRN,0241,37.57149142102947
VOC,VOC_MSRN,0243,38.671359436867576
VOC,VOC_MSRN,0245,43.68675758908931
VOC,VOC_MSRN,0246,35.767707875054995
VOC,VOC_MSRN,0251,37.43950725912891
VOC,VOC_MSRN,0253,38.275406951165856
VOC,VOC_MSRN,0254,41.8389793224813
VOC,VOC_MSRN,0256,37.92344918609767
VOC,VOC_MSRN,0261,31.324241091069073
VOC,VOC_MSRN,0263,32.468103827540695
VOC,VOC_MSRN,0264,35.63572371315442
VOC,VOC_MSRN,0265,37.615486141663
VOC,VOC_MSRN,0312,33.26000879894412
VOC,VOC_MSRN,0314,39.90321161460625
VOC,VOC_MSRN,0315,40.607127144742634
VOC,VOC_MSRN,0316,34.315882094148705
VOC,VOC_MSRN,0321,32.908051033875935
VOC,VOC_MSRN,0324,38.84733831940167
VOC,VOC_MSRN,0325,39.06731192256929
VOC,VOC_MSRN,0326,33.5679718433788
VOC,VOC_MSRN,0341,39.72723273207215
VOC,VOC_MSRN,0342,38.759348878134624
VOC,VOC_MSRN,0345,45.534535855697314
VOC,VOC_MSRN,0346,38.45138583369996
VOC,VOC_MSRN,0351,40.607127144742634
VOC,VOC_MSRN,0352,38.715354157501096
VOC,VOC_MSRN,0354,44.65464144302684
VOC,VOC_MSRN,0356,39.90321161460625
VOC,VOC_MSRN,0361,34.315882094148705
VOC,VOC_MSRN,0362,33.52397712274527
VOC,VOC_MSRN,0364,38.275406951165856
VOC,VOC_MSRN,0365,40.43114826220853
VOC,VOC_MSRN,0412,37.263528376594806
VOC,VOC_MSRN,0413,39.595248570171584
VOC,VOC_MSRN,0415,44.082710074791024
VOC,VOC_MSRN,0416,37.43950725912891
VOC,VOC_MSRN,0421,37.263528376594806
VOC,VOC_MSRN,0423,38.97932248130224
VOC,VOC_MSRN,0425,43.994720633523976
VOC,VOC_MSRN,0426,36.07567091948966
VOC,VOC_MSRN,0431,39.46326440827101
VOC,VOC_MSRN,0432,38.97932248130224
VOC,VOC_MSRN,0435,45.358556973163225
VOC,VOC_MSRN,0436,38.49538055433348
VOC,VOC_MSRN,0451,44.082710074791024
VOC,VOC_MSRN,0452,43.598768147822256
VOC,VOC_MSRN,0453,44.918609766827984
VOC,VOC_MSRN,0456,43.026836779586446
VOC,VOC_MSRN,0461,37.43950725912891
VOC,VOC_MSRN,0462,36.07567091948966
VOC,VOC_MSRN,0463,37.87945446546415
VOC,VOC_MSRN,0465,43.070831500219974
VOC,VOC_MSRN,0512,37.43950725912891
VOC,VOC_MSRN,0513,40.29916410030796
VOC,VOC_MSRN,0514,42.80686317641883
VOC,VOC_MSRN,0516,39.37527496700396
VOC,VOC_MSRN,0521,37.43950725912891
VOC,VOC_MSRN,0523,38.14342278926529
VOC,VOC_MSRN,0524,42.23493180818302
VOC,VOC_MSRN,0526,37.92344918609767
VOC,VOC_MSRN,0531,40.079190497140345
VOC,VOC_MSRN,0532,37.96744390673119
VOC,VOC_MSRN,0534,44.17069951605807
VOC,VOC_MSRN,0536,39.50725912890453
VOC,VOC_MSRN,0541,42.76286845578531
VOC,VOC_MSRN,0542,42.498900131984165
VOC,VOC_MSRN,0543,43.73075230972283
VOC,VOC_MSRN,0546,41.35503739551254
VOC,VOC_MSRN,0561,39.37527496700396
VOC,VOC_MSRN,0562,37.92344918609767
VOC,VOC_MSRN,0563,39.06731192256929
VOC,VOC_MSRN,0564,41.00307963044435
VOC,VOC_MSRN,0612,31.41223053233612
VOC,VOC_MSRN,0613,34.22789265288165
VOC,VOC_MSRN,0614,36.47162340519138
VOC,VOC_MSRN,0615,38.671359436867576
VOC,VOC_MSRN,0621,31.324241091069073
VOC,VOC_MSRN,0623,32.55609326880774
VOC,VOC_MSRN,0624,35.67971843378794
VOC,VOC_MSRN,0625,37.70347558293005
VOC,VOC_MSRN,0631,33.919929608446985
VOC,VOC_MSRN,0632,32.77606687197536
VOC,VOC_MSRN,0634,37.57149142102947
VOC,VOC_MSRN,0635,39.28728552573691
VOC,VOC_MSRN,0641,36.55961284645842
VOC,VOC_MSRN,0642,35.98768147822261
VOC,VOC_MSRN,0643,37.263528376594806
VOC,VOC_MSRN,0645,42.63088429388473
VOC,VOC_MSRN,0651,38.671359436867576
VOC,VOC_MSRN,0652,37.175538935327765
VOC,VOC_MSRN,0653,39.06731192256929
VOC,VOC_MSRN,0654,41.047074351077875
VOC,VOC_MSRN,1023,32.68807743070832
VOC,VOC_MSRN,1024,37.43950725912891
VOC,VOC_MSRN,1025,37.70347558293005
VOC,VOC_MSRN,1026,31.41223053233612
VOC,VOC_MSRN,1032,33.17201935767708
VOC,VOC_MSRN,1034,39.41926968763748
VOC,VOC_MSRN,1035,40.47514298284206
VOC,VOC_MSRN,1036,34.887813462384514
VOC,VOC_MSRN,1042,37.52749670039595
VOC,VOC_MSRN,1043,39.72723273207215
VOC,VOC_MSRN,1045,44.390673119225696
VOC,VOC_MSRN,1046,36.99956005279367
VOC,VOC_MSRN,1052,37.43950725912891
VOC,VOC_MSRN,1053,40.29916410030796
VOC,VOC_MSRN,1054,42.80686317641883
VOC,VOC_MSRN,1056,39.37527496700396
VOC,VOC_MSRN,1062,31.41223053233612
VOC,VOC_MSRN,1063,34.22789265288165
VOC,VOC_MSRN,1064,36.47162340519138
VOC,VOC_MSRN,1065,38.671359436867576
VOC,VOC_MSRN,1203,32.82006159260889
VOC,VOC_MSRN,1204,37.48350197976243
VOC,VOC_MSRN,1205,37.92344918609767
VOC,VOC_MSRN,1206,31.72019357677079
VOC,VOC_MSRN,1230,34.09590849098108
VOC,VOC_MSRN,1234,30.79630444346678
VOC,VOC_MSRN,1235,30.75230972283326
VOC,VOC_MSRN,1236,22.65728112626485
VOC,VOC_MSRN,1240,38.8913330400352
VOC,VOC_MSRN,1243,30.0923889133304
VOC,VOC_MSRN,1245,35.54773427188737
VOC,VOC_MSRN,1246,29.256489221293446
VOC,VOC_MSRN,1250,39.41926968763748
VOC,VOC_MSRN,1253,29.916410030796303
VOC,VOC_MSRN,1254,35.01979762428509
VOC,VOC_MSRN,1256,29.87241531016278
VOC,VOC_MSRN,1260,30.004399472063355
VOC,VOC_MSRN,1263,22.305323361196656
VOC,VOC_MSRN,1264,28.20061592608887
VOC,VOC_MSRN,1265,30.444346678398592
VOC,VOC_MSRN,1302,34.05191377034756
VOC,VOC_MSRN,1304,40.43114826220853
VOC,VOC_MSRN,1305,41.17905851297844
VOC,VOC_MSRN,1306,35.283765948086234
VOC,VOC_MSRN,1320,34.18389793224813
VOC,VOC_MSRN,1324,30.31236251649802
VOC,VOC_MSRN,1325,31.23625164980202
VOC,VOC_MSRN,1326,23.09722833260009
VOC,VOC_MSRN,1340,41.75098988121426
VOC,VOC_MSRN,1342,30.532336119665644
VOC,VOC_MSRN,1345,38.01143862736472
VOC,VOC_MSRN,1346,33.787945446546416
VOC,VOC_MSRN,1350,42.71887373515178
VOC,VOC_MSRN,1352,30.972283326000884
VOC,VOC_MSRN,1354,37.39551253849538
VOC,VOC_MSRN,1356,33.30400351957765
VOC,VOC_MSRN,1360,33.26000879894412
VOC,VOC_MSRN,1362,23.09722833260009
VOC,VOC_MSRN,1364,32.16014078310603
VOC,VOC_MSRN,1365,32.952045754509456
VOC,VOC_MSRN,1402,38.759348878134624
VOC,VOC_MSRN,1403,41.135063792344916
VOC,VOC_MSRN,1405,45.27056753189617
VOC,VOC_MSRN,1406,38.231412230532335
VOC,VOC_MSRN,1420,39.41926968763748
VOC,VOC_MSRN,1423,30.0923889133304
VOC,VOC_MSRN,1425,35.723713154421475
VOC,VOC_MSRN,1426,29.564452265728114
VOC,VOC_MSRN,1430,42.102947646282445
VOC,VOC_MSRN,1432,30.136383633963927
VOC,VOC_MSRN,1435,38.14342278926529
VOC,VOC_MSRN,1436,34.05191377034756
VOC,VOC_MSRN,1450,45.57853057633084
VOC,VOC_MSRN,1452,35.94368675758909
VOC,VOC_MSRN,1453,37.659480862296526
VOC,VOC_MSRN,1456,35.94368675758909
VOC,VOC_MSRN,1460,37.659480862296526
VOC,VOC_MSRN,1462,29.256489221293446
VOC,VOC_MSRN,1463,33.040035195776504
VOC,VOC_MSRN,1465,35.67971843378794
VOC,VOC_MSRN,1502,39.02331720193577
VOC,VOC_MSRN,1503,41.00307963044435
VOC,VOC_MSRN,1504,43.510778706555215
VOC,VOC_MSRN,1506,38.275406951165856
VOC,VOC_MSRN,1520,38.93532776066872
VOC,VOC_MSRN,1523,29.916410030796303
VOC,VOC_MSRN,1524,35.10778706555213
VOC,VOC_MSRN,1526,30.0923889133304
VOC,VOC_MSRN,1530,41.619005719313684
VOC,VOC_MSRN,1532,29.82842058952926
VOC,VOC_MSRN,1534,37.52749670039595
VOC,VOC_MSRN,1536,32.68807743070832
VOC,VOC_MSRN,1540,43.906731192256935
VOC,VOC_MSRN,1542,35.23977122745271
VOC,VOC_MSRN,1543,37.52749670039595
VOC,VOC_MSRN,1546,35.06379234491861
VOC,VOC_MSRN,1560,37.791465024197095
VOC,VOC_MSRN,1562,29.916410030796303
VOC,VOC_MSRN,1563,31.896172459304882
VOC,VOC_MSRN,1564,34.799824021117466
VOC,VOC_MSRN,1602,29.82842058952926
VOC,VOC_MSRN,1603,32.68807743070832
VOC,VOC_MSRN,1604,36.03167619885614
VOC,VOC_MSRN,1605,37.175538935327765
VOC,VOC_MSRN,1620,30.004399472063355
VOC,VOC_MSRN,1623,22.173339199296084
VOC,VOC_MSRN,1624,28.112626484821824
VOC,VOC_MSRN,1625,30.31236251649802
VOC,VOC_MSRN,1630,33.391992960844696
VOC,VOC_MSRN,1632,22.305323361196656
VOC,VOC_MSRN,1634,31.324241091069073
VOC,VOC_MSRN,1635,32.24813022437307
VOC,VOC_MSRN,1640,38.187417509898815
VOC,VOC_MSRN,1642,28.508578970523534
VOC,VOC_MSRN,1643,31.500219973603166
VOC,VOC_MSRN,1645,35.327760668719755
VOC,VOC_MSRN,1650,38.05543334799824
VOC,VOC_MSRN,1652,30.0923889133304
VOC,VOC_MSRN,1653,31.940167179938406
VOC,VOC_MSRN,1654,34.843818741750994
VOC,VOC_MSRN,2013,32.73207215134184
VOC,VOC_MSRN,2014,37.52749670039595
VOC,VOC_MSRN,2015,37.835459744830615
VOC,VOC_MSRN,2016,31.632204135503738
VOC,VOC_MSRN,2031,32.99604047514298
VOC,VOC_MSRN,2034,38.715354157501096
VOC,VOC_MSRN,2035,38.715354157501096
VOC,VOC_MSRN,2036,33.74395072591289
VOC,VOC_MSRN,2041,37.307523097228334
VOC,VOC_MSRN,2043,38.627364716234055
VOC,VOC_MSRN,2045,43.554773427188735
VOC,VOC_MSRN,2046,36.03167619885614
VOC,VOC_MSRN,2051,37.835459744830615
VOC,VOC_MSRN,2053,38.187417509898815
VOC,VOC_MSRN,2054,42.102947646282445
VOC,VOC_MSRN,2056,37.835459744830615
VOC,VOC_MSRN,2061,31.632204135503738
VOC,VOC_MSRN,2063,32.952045754509456
VOC,VOC_MSRN,2064,35.767707875054995
VOC,VOC_MSRN,2065,37.48350197976243
VOC,VOC_MSRN,2103,32.73207215134184
VOC,VOC_MSRN,2104,37.52749670039595
VOC,VOC_MSRN,2105,37.835459744830615
VOC,VOC_MSRN,2106,31.632204135503738
VOC,VOC_MSRN,2130,34.05191377034756
VOC,VOC_MSRN,2134,30.708315002199736
VOC,VOC_MSRN,2135,31.1922569291685
VOC,VOC_MSRN,2136,23.229212494500658
VOC,VOC_MSRN,2140,39.243290805103385
VOC,VOC_MSRN,2143,29.916410030796303
VOC,VOC_MSRN,2145,35.54773427188737
VOC,VOC_MSRN,2146,29.30048394192697
VOC,VOC_MSRN,2150,39.33128024637044
VOC,VOC_MSRN,2153,30.0923889133304
VOC,VOC_MSRN,2154,34.97580290365156
VOC,VOC_MSRN,2156,30.180378354597448
VOC,VOC_MSRN,2160,30.22437307523097
VOC,VOC_MSRN,2163,22.34931808183018
VOC,VOC_MSRN,2164,28.33260008798944
VOC,VOC_MSRN,2165,29.78442586889573
VOC,VOC_MSRN,2301,33.963924329080506
VOC,VOC_MSRN,2304,39.37527496700396
VOC,VOC_MSRN,2305,39.90321161460625
VOC,VOC_MSRN,2306,34.799824021117466
VOC,VOC_MSRN,2310,33.963924329080506
VOC,VOC_MSRN,2314,30.532336119665644
VOC,VOC_MSRN,2315,30.84029916410031
VOC,VOC_MSRN,2316,23.31720193576771
VOC,VOC_MSRN,2340,40.95908490981082
VOC,VOC_MSRN,2341,30.488341399032116
VOC,VOC_MSRN,2345,36.5156181258249
VOC,VOC_MSRN,2346,31.632204135503738
VOC,VOC_MSRN,2350,41.39903211614606
VOC,VOC_MSRN,2351,30.84029916410031
VOC,VOC_MSRN,2354,36.16366036075671
VOC,VOC_MSRN,2356,32.24813022437307
VOC,VOC_MSRN,2360,31.85217773867136
VOC,VOC_MSRN,2361,23.31720193576771
VOC,VOC_MSRN,2364,30.356357237131544
VOC,VOC_MSRN,2365,32.24813022437307
VOC,VOC_MSRN,2401,39.243290805103385
VOC,VOC_MSRN,2403,40.607127144742634
VOC,VOC_MSRN,2405,44.69863616366036
VOC,VOC_MSRN,2406,37.57149142102947
VOC,VOC_MSRN,2410,39.243290805103385
VOC,VOC_MSRN,2413,30.180378354597448
VOC,VOC_MSRN,2415,35.45974483062032
VOC,VOC_MSRN,2416,29.080510338759346
VOC,VOC_MSRN,2430,40.87109546854377
VOC,VOC_MSRN,2431,30.356357237131544
VOC,VOC_MSRN,2435,36.5156181258249
VOC,VOC_MSRN,2436,31.588209414870217
VOC,VOC_MSRN,2450,45.75450945886493
VOC,VOC_MSRN,2451,35.45974483062032
VOC,VOC_MSRN,2453,36.251649802023756
VOC,VOC_MSRN,2456,36.11966564012318
VOC,VOC_MSRN,2460,36.42762868455785
VOC,VOC_MSRN,2461,29.080510338759346
VOC,VOC_MSRN,2463,30.22437307523097
VOC,VOC_MSRN,2465,35.811702595688516
VOC,VOC_MSRN,2501,39.33128024637044
VOC,VOC_MSRN,2503,39.8152221733392
VOC,VOC_MSRN,2504,42.19093708754949
VOC,VOC_MSRN,2506,38.09942806863177
VOC,VOC_MSRN,2510,39.33128024637044
VOC,VOC_MSRN,2513,30.0923889133304
VOC,VOC_MSRN,2514,34.97580290365156
VOC,VOC_MSRN,2516,30.180378354597448
VOC,VOC_MSRN,2530,41.091069071711395
VOC,VOC_MSRN,2531,29.96040475142983
VOC,VOC_MSRN,2534,36.16366036075671
VOC,VOC_MSRN,2536,31.676198856137262
VOC,VOC_MSRN,2540,43.81874175098988
VOC,VOC_MSRN,2541,34.71183457985042
VOC,VOC_MSRN,2543,36.11966564012318
VOC,VOC_MSRN,2546,35.01979762428509
VOC,VOC_MSRN,2560,36.779586449626045
VOC,VOC_MSRN,2561,30.180378354597448
VOC,VOC_MSRN,2563,31.23625164980202
VOC,VOC_MSRN,2564,34.447866256049274
VOC,VOC_MSRN,2601,30.22437307523097
VOC,VOC_MSRN,2603,31.23625164980202
VOC,VOC_MSRN,2604,34.887813462384514
VOC,VOC_MSRN,2605,36.16366036075671
